longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.26,34.5,6.0,5813.0,908.0,2275.0,0.8954704367170258,4.7778,340400.0
-118.27,34.46,10.0,2184.0,405.0,1119.0,-0.16552654882755824,4.7437,294000.0
-118.13,34.44,10.0,2726.0,465.0,1773.0,0.05930376477593692,4.8295,319100.0
-117.89,34.49,12.0,3449.0,598.0,1502.0,0.2639246119881067,3.7043,150800.0
-117.96,34.48,32.0,1896.0,342.0,806.0,-0.3448855630505713,4.5769,159400.0
-117.79,34.45,18.0,2986.0,597.0,1355.0,0.09214414766184072,3.2765,165000.0
-118.46,34.4,12.0,25957.0,4798.0,10475.0,10.242348642705027,4.542,195300.0
-118.48,34.47,36.0,84.0,12.0,29.0,-1.0572692533447918,3.375,187500.0
-118.46,34.42,25.0,2988.0,525.0,1884.0,0.19571766291738343,4.7007,169500.0
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1.9867816218485979,3.6625,228100.0
-118.53,34.38,18.0,2288.0,607.0,2305.0,0.40791706002630024,3.227,136100.0
-118.53,34.37,8.0,3839.0,852.0,1342.0,0.3978123268306375,3.9118,333700.0
-118.52,34.36,5.0,4222.0,712.0,2024.0,0.5317000416731683,5.8703,500001.0
-119.53,37.34,26.0,4047.0,702.0,571.0,-0.5975038929421389,2.3482,179500.0
-119.51,37.32,14.0,362.0,78.0,88.0,-1.001693220768647,3.5893,214300.0
-119.56,37.29,14.0,2391.0,451.0,798.0,-0.32214991336033016,3.0924,114600.0
-119.45,37.21,17.0,3538.0,726.0,1603.0,0.48875492559160183,2.9449,95600.0
-119.72,37.38,16.0,2131.0,424.0,989.0,-0.16805273212647392,2.6071,103700.0
-119.64,37.31,15.0,2654.0,530.0,1267.0,0.1350892637434072,2.8393,104400.0
-119.62,37.33,7.0,3389.0,621.0,1268.0,0.09719651425967206,3.0224,147800.0
-119.91,37.23,17.0,2171.0,389.0,1042.0,-0.15289563233297987,3.625,94400.0
-119.68,37.19,10.0,3113.0,589.0,1508.0,0.19319147961846775,2.8167,96100.0
-119.67,37.27,13.0,5087.0,981.0,2284.0,1.2061909824836539,2.7413,123100.0
-120.35,37.04,37.0,1495.0,292.0,858.0,-0.4055139622245475,2.9306,46300.0
-120.43,36.99,16.0,1027.0,199.0,673.0,-0.6126609927356329,2.9688,63800.0
-120.04,36.93,11.0,3606.0,699.0,2074.0,0.5266476750753369,2.6941,63300.0
-120.21,36.98,21.0,1667.0,303.0,861.0,-0.4029877789256318,2.6012,92200.0
-120.16,36.96,18.0,508.0,104.0,393.0,-0.8122294733499713,3.0,156300.0
-119.98,36.9,26.0,1284.0,239.0,820.0,-0.45856381150177666,2.5833,62300.0
-119.81,36.92,14.0,4795.0,710.0,2047.0,0.5165429418796743,4.665,121300.0
-122.49,38.1,43.0,1226.0,244.0,491.0,-0.5823467931486448,4.9286,307000.0
-122.54,38.14,16.0,4431.0,603.0,1659.0,0.4912811088905175,7.5412,392100.0
-122.59,38.13,20.0,1589.0,231.0,601.0,-0.5343493104692469,5.3755,290900.0
-122.58,38.08,27.0,10839.0,1637.0,4406.0,2.999781124713784,5.615,285600.0
-122.8,38.18,36.0,2378.0,476.0,957.0,-0.18573601521888367,3.625,253100.0
-119.98,37.43,12.0,2776.0,592.0,1236.0,0.1350892637434072,2.5551,105000.0
-119.72,37.46,13.0,1999.0,375.0,750.0,-0.32214991336033016,2.875,96000.0
-123.24,39.81,25.0,1435.0,304.0,746.0,-0.4459328950071983,1.7788,57900.0
-123.5,39.67,22.0,2124.0,450.0,1122.0,0.02646338189003313,2.1793,71500.0
-123.84,39.46,47.0,1150.0,244.0,552.0,-0.5924515263443075,2.5192,110400.0
-123.18,39.26,25.0,3066.0,570.0,1558.0,0.2512936954935283,3.788,134200.0
-123.22,39.28,16.0,5569.0,1106.0,3148.0,1.6482730597938973,3.1455,142900.0
-123.21,39.2,17.0,3145.0,693.0,1560.0,0.534226224972084,2.2926,149300.0
-123.22,39.16,32.0,1149.0,187.0,499.0,-0.5747682432518978,3.6587,154600.0
-120.75,37.44,27.0,2295.0,424.0,1252.0,-0.21605021480587178,3.6182,123200.0
-120.77,37.42,27.0,949.0,224.0,888.0,-0.49140419438768046,2.3333,72800.0
-120.79,37.41,35.0,2436.0,466.0,1730.0,0.08456559776509369,2.2071,85900.0
-120.64,37.2,16.0,2236.0,438.0,1361.0,-0.1074243329524977,2.0066,125000.0
-120.49,37.26,28.0,2159.0,416.0,1283.0,-0.14531708243623284,1.8939,83000.0
-120.41,37.16,21.0,1684.0,341.0,1052.0,-0.3120451801646675,2.0809,95800.0
-120.48,37.3,49.0,2919.0,719.0,1956.0,0.6150640905373856,1.5427,88500.0
-120.47,37.28,19.0,1548.0,319.0,1227.0,-0.3196237300614145,1.7756,73300.0
-121.06,37.18,30.0,2603.0,507.0,1491.0,0.09467033096075639,3.0909,123400.0
-120.77,37.01,28.0,1689.0,378.0,1057.0,-0.42572342861587287,3.125,156300.0
-120.85,37.08,3.0,3425.0,611.0,1588.0,0.05930376477593692,4.1779,147800.0
-120.85,37.07,16.0,1795.0,362.0,1642.0,-0.24131204779502852,2.5363,86300.0
-120.87,37.05,29.0,4176.0,779.0,2092.0,0.7716874550701576,2.595,104200.0
-120.61,37.03,34.0,1841.0,354.0,1019.0,-0.20089311501237772,1.7841,67500.0
-121.18,41.31,22.0,2124.0,432.0,829.0,-0.3095189968657518,2.4519,57500.0
-120.51,41.35,16.0,2843.0,564.0,892.0,-0.12510761604490744,2.5074,69100.0
-120.48,41.82,20.0,1367.0,284.0,429.0,-0.642975192322621,2.0227,47500.0
-120.08,41.79,34.0,1355.0,262.0,434.0,-0.650553742219368,2.0903,56100.0
-120.12,41.4,33.0,2820.0,515.0,976.0,-0.08216249996334093,2.6062,52600.0
-120.55,41.61,22.0,9047.0,1831.0,4276.0,2.997254941414868,2.0802,47900.0
-121.61,36.67,39.0,3260.0,821.0,3130.0,0.9030489866137728,2.5224,119200.0
-121.43,36.5,14.0,1835.0,468.0,1867.0,0.06435613137376828,2.3879,129800.0
-121.74,36.47,28.0,1973.0,343.0,970.0,-0.21857639810478743,4.25,279100.0
-121.7,36.48,19.0,2150.0,479.0,1052.0,-0.019007917490449035,3.5039,288400.0
-121.31,36.42,21.0,2740.0,615.0,2630.0,0.3245530111620829,2.6629,102700.0
-121.02,36.24,12.0,2198.0,507.0,1971.0,0.16792964662931098,2.6801,100000.0
-121.32,35.95,31.0,372.0,68.0,479.0,-0.9309600883990081,3.5547,200000.0
-121.0,35.94,16.0,3077.0,628.0,1479.0,0.253819878792444,3.3724,114600.0
-120.79,36.06,29.0,1916.0,386.0,1019.0,-0.3069928135668361,2.4881,87500.0
-122.29,38.3,52.0,144.0,54.0,89.0,-0.978957571078406,1.0096,162500.0
-122.31,38.27,34.0,1748.0,284.0,783.0,-0.33478082985490853,4.3585,194400.0
-122.28,38.22,42.0,106.0,18.0,40.0,-1.0370597869534666,7.5197,275000.0
-122.25,38.17,34.0,778.0,137.0,406.0,-0.7566534407738265,4.2955,121300.0
-122.18,38.49,15.0,1743.0,366.0,655.0,-0.4333019785126199,3.3393,146900.0
-122.59,38.56,43.0,2088.0,379.0,721.0,-0.36004266284406533,4.65,245000.0
-122.58,38.59,33.0,1239.0,262.0,539.0,-0.4787732778931021,3.5208,195800.0
-121.21,39.24,7.0,4194.0,673.0,1355.0,0.3296053777599143,4.3702,226100.0
-121.18,39.19,16.0,1528.0,351.0,729.0,-0.29436189707225774,2.4688,138800.0
-121.23,39.27,11.0,1265.0,224.0,573.0,-0.5823467931486448,3.3603,162500.0
-121.06,39.29,14.0,1864.0,331.0,894.0,-0.26152151418635394,3.4028,171800.0
-117.66,33.61,16.0,2022.0,254.0,789.0,-0.41814487871912587,8.4112,286900.0
-117.66,33.62,16.0,4065.0,661.0,1962.0,0.5064382086840116,6.2177,256600.0
-117.66,33.6,24.0,1684.0,232.0,781.0,-0.5191922106757529,6.8667,279600.0
-117.68,33.63,16.0,5218.0,1187.0,2701.0,1.7417418418537773,3.929,143100.0
-117.66,33.59,18.0,4552.0,706.0,1918.0,0.5948546241460603,7.5791,288100.0
-117.66,33.58,16.0,3016.0,394.0,1172.0,-0.13521234924057013,7.5196,315600.0
-117.67,33.57,18.0,1614.0,210.0,692.0,-0.572242059952982,7.9294,280300.0
-117.65,33.65,16.0,1538.0,260.0,835.0,-0.4459328950071983,5.5779,234800.0
-117.66,33.64,17.0,3173.0,501.0,1555.0,0.21340094600979317,6.7079,250800.0
-117.67,33.54,16.0,2102.0,350.0,1003.0,-0.27162624738201663,4.7981,170800.0
-117.67,33.55,6.0,3157.0,721.0,1695.0,0.6933757728037716,3.7609,222300.0
-117.67,33.56,4.0,3289.0,728.0,1345.0,0.4963334754883489,4.6863,184400.0
-117.64,33.51,15.0,1743.0,254.0,943.0,-0.4080401455234631,5.9339,286000.0
-117.55,33.52,15.0,426.0,62.0,133.0,-0.986536120975153,5.136,447400.0
-117.59,33.66,3.0,1206.0,256.0,563.0,-0.3751997626375594,5.1589,167800.0
-117.65,33.53,7.0,6814.0,785.0,2175.0,0.620116457135217,10.49,500001.0
-117.62,33.42,23.0,2656.0,515.0,998.0,-0.0013246343980393034,4.0294,500001.0
-117.62,33.47,4.0,1812.0,255.0,661.0,-0.5671896933551508,6.487,294200.0
-117.63,33.45,5.0,3549.0,604.0,1571.0,0.24876751219461263,5.3705,363500.0
-117.63,33.46,7.0,7684.0,1088.0,2812.0,1.5699613775275114,6.3401,387300.0
-117.59,33.44,3.0,5813.0,1264.0,2363.0,1.5295424447448605,4.3897,341300.0
-117.66,33.48,22.0,809.0,180.0,334.0,-0.7036035914965972,2.3846,500001.0
-117.65,33.49,16.0,2223.0,454.0,628.0,-0.13521234924057013,4.3603,248800.0
-117.63,33.5,12.0,3619.0,536.0,1506.0,0.14266781364015424,7.2013,353600.0
-117.76,33.7,12.0,4025.0,574.0,2042.0,0.3851814103360591,7.9125,344900.0
-120.98,39.93,25.0,2220.0,511.0,912.0,0.03404193178678016,1.8914,87800.0
-120.93,39.9,20.0,1511.0,328.0,791.0,-0.29183571377334205,2.0221,70900.0
-120.9,39.95,20.0,1349.0,238.0,601.0,-0.5873991597464762,3.5417,96600.0
-120.93,39.96,15.0,1666.0,351.0,816.0,-0.30194044696900474,2.9559,118800.0
-120.92,40.02,35.0,383.0,92.0,202.0,-0.9183291719044298,2.6458,102500.0
-120.91,40.08,24.0,1629.0,313.0,641.0,-0.4080401455234631,2.2067,69600.0
-120.94,40.14,31.0,3127.0,664.0,1345.0,0.3649719439447337,1.5774,58000.0
-121.23,40.01,38.0,725.0,190.0,219.0,-0.8097032900510557,1.625,75000.0
-120.71,40.13,19.0,897.0,180.0,276.0,-0.822334206545634,2.9554,89400.0
-121.25,40.27,25.0,958.0,245.0,28.0,-1.0597954366437077,2.625,67500.0
-121.19,40.23,10.0,1572.0,232.0,247.0,-0.837491306339128,5.8453,193800.0
-121.08,40.19,11.0,919.0,199.0,69.0,-0.9915884875729843,1.6944,137500.0
-121.09,40.3,15.0,1717.0,336.0,501.0,-0.5798206098497292,3.6477,113400.0
-121.15,40.25,14.0,5156.0,880.0,616.0,-0.39035686243105344,3.3462,145200.0
-121.36,38.64,24.0,6540.0,1008.0,2667.0,1.5042806117557037,5.5632,175200.0
-117.36,34.54,7.0,3940.0,764.0,2140.0,0.6959019561026873,3.0357,91300.0
-117.61,34.34,18.0,5210.0,912.0,1301.0,0.0719346812705153,4.8623,176900.0
-117.03,34.91,27.0,2718.0,583.0,1472.0,0.18561292972172072,2.825,76600.0
-117.01,34.9,36.0,2181.0,555.0,1404.0,0.14266781364015424,2.3077,55500.0
-117.0,34.89,29.0,2637.0,512.0,1188.0,0.02646338189003313,2.99,69400.0
-117.31,34.35,9.0,2404.0,390.0,1074.0,-0.1933145651156307,5.0198,151900.0
-116.51,34.85,15.0,3149.0,713.0,1281.0,0.12751071384666018,2.0,64700.0
-114.61,34.84,48.0,1291.0,248.0,580.0,-0.5671896933551508,2.1571,48600.0
-116.85,34.98,26.0,3606.0,792.0,1683.0,0.43570507631437266,2.6587,57400.0
-117.14,34.75,33.0,552.0,120.0,347.0,-0.8551745894315378,1.8158,100000.0
-117.13,34.88,21.0,3254.0,669.0,1548.0,0.27655552848268505,2.3373,57100.0
-117.19,34.94,31.0,2034.0,444.0,1097.0,-0.17310509872430527,2.1522,60800.0
-117.08,34.96,28.0,1777.0,307.0,721.0,-0.4459328950071983,3.6343,79800.0
-117.07,32.72,18.0,1758.0,286.0,987.0,-0.4004615956267161,4.6875,141800.0
-117.07,32.71,36.0,2448.0,475.0,1268.0,0.03656811508569584,2.5682,109100.0
-117.06,32.66,33.0,3425.0,511.0,1528.0,0.10982743075425044,5.6889,234600.0
-117.23,32.88,18.0,5566.0,1465.0,6303.0,2.5829608803926973,1.858,205000.0
-117.29,32.92,25.0,2355.0,381.0,823.0,-0.19584074841454635,6.8322,500001.0
-117.21,32.89,14.0,3114.0,773.0,1592.0,0.8601038705322063,3.3176,156100.0
-117.15,32.91,15.0,1613.0,303.0,702.0,-0.49393037768659614,4.875,169300.0
-117.15,32.9,12.0,1681.0,381.0,1050.0,-0.18573601521888367,4.2008,176100.0
-117.13,32.94,15.0,4846.0,825.0,2797.0,0.978834485581243,4.9375,180400.0
-117.26,32.95,15.0,1036.0,149.0,395.0,-0.7036035914965972,5.8343,500001.0
-117.05,32.59,26.0,1919.0,345.0,1326.0,-0.23878586449611286,4.2679,131900.0
-117.05,32.58,22.0,2101.0,399.0,1551.0,-0.16300036552864258,4.1518,136900.0
-117.06,32.57,16.0,1269.0,282.0,1609.0,-0.3474117463494869,2.6985,156500.0
-117.05,32.56,18.0,1215.0,320.0,1195.0,-0.21857639810478743,1.9875,114900.0
-117.04,32.55,15.0,2206.0,648.0,2511.0,0.5367524082709997,1.6348,93200.0
-117.04,32.54,7.0,938.0,297.0,1187.0,-0.38783067913213776,1.2667,67500.0
-117.13,32.63,10.0,7374.0,1157.0,1900.0,0.9055751699126884,8.7991,478500.0
-117.07,32.65,12.0,4131.0,891.0,2272.0,1.0217796016628096,3.4701,204900.0
-117.07,32.64,32.0,5135.0,1025.0,2152.0,1.2845026647500397,4.1325,172800.0
-117.11,32.62,27.0,1846.0,509.0,1078.0,0.11740598065099747,2.1719,131500.0
-117.09,32.61,23.0,1157.0,309.0,640.0,-0.3095189968657518,2.1548,118800.0
-117.07,32.6,18.0,2602.0,551.0,1042.0,0.2891864449772634,1.9267,67500.0
-117.05,33.01,19.0,3558.0,588.0,1439.0,0.3599195773469024,4.625,211100.0
-117.03,33.0,6.0,6139.0,793.0,2693.0,0.8449467707387122,7.7569,387400.0
-117.06,33.02,24.0,830.0,190.0,279.0,-0.6050824428388859,1.9176,121100.0
-117.06,33.03,23.0,2023.0,309.0,678.0,-0.24131204779502852,7.0913,265400.0
-117.05,33.05,6.0,7916.0,1293.0,2741.0,1.9413103224681156,5.6436,278600.0
-117.25,33.06,6.0,9859.0,1448.0,4194.0,2.438968432354504,6.439,296200.0
-117.29,33.08,18.0,3225.0,515.0,1463.0,0.10224888085750342,5.7787,346700.0
-117.33,33.17,11.0,10923.0,2041.0,4773.0,3.593434199958968,4.0791,281300.0
-117.34,33.16,31.0,2851.0,458.0,1286.0,0.07951323116726233,4.5694,243700.0
-117.32,33.15,15.0,13245.0,2212.0,5495.0,4.103723226339935,5.4904,262100.0
-117.31,33.1,15.0,2392.0,446.0,747.0,-0.03669120058285877,3.5341,500001.0
-117.31,33.11,7.0,7974.0,1703.0,2904.0,2.8153697438929397,4.1282,188100.0
-117.36,33.18,26.0,5550.0,1153.0,2372.0,1.572487560826427,2.5509,181800.0
-117.38,33.14,14.0,5039.0,1373.0,1298.0,0.6580092066189521,3.2089999999999996,313300.0
-117.35,33.21,24.0,1586.0,262.0,912.0,-0.3474117463494869,4.25,150300.0
-117.3,33.23,13.0,3619.0,791.0,1759.0,0.9358893694996765,2.765,98500.0
-117.32,33.22,15.0,4784.0,1039.0,1810.0,1.3906023633044984,2.4375,108900.0
-117.3,33.25,22.0,2329.0,419.0,1456.0,-0.13773853253948581,3.7933,131000.0
-117.22,33.31,12.0,2924.0,433.0,1193.0,-0.10489814965358202,6.2475,331300.0
-117.2,33.29,12.0,6358.0,1182.0,2778.0,1.4764925954676313,4.0357,295900.0
-117.25,33.39,22.0,2699.0,543.0,1425.0,0.14014163034123855,2.375,137300.0
-117.26,33.37,7.0,2221.0,548.0,1440.0,0.16540346333039532,2.2368,154600.0
-117.12,33.27,11.0,3016.0,601.0,1727.0,0.26645079528702237,4.9375,232800.0
-120.9,35.69,14.0,5020.0,909.0,2105.0,0.9106275365105198,3.8158,248700.0
-120.29,35.56,15.0,4760.0,871.0,2459.0,0.7540041719777478,2.8110000000000004,142100.0
-120.65,35.29,36.0,1940.0,315.0,850.0,-0.3474117463494869,3.1818,249600.0
-120.69,35.25,15.0,4210.0,899.0,1933.0,1.0899865507335327,2.7939999999999996,262500.0
-120.57,35.11,18.0,2920.0,556.0,1068.0,0.2942388115750948,3.5242,156800.0
-120.57,35.18,16.0,5209.0,917.0,2284.0,0.9434679193964235,4.0403,346100.0
-120.48,35.02,17.0,2721.0,477.0,1672.0,0.14266781364015424,2.9798,204800.0
-120.64,35.46,6.0,5876.0,1406.0,2877.0,2.1939286523596833,2.5437,146400.0
-122.26,37.45,17.0,2742.0,441.0,986.0,-0.03669120058285877,5.9285,496000.0
-122.27,37.24,30.0,2762.0,593.0,1581.0,0.16792964662931098,5.1002,319400.0
-120.43,34.93,4.0,2866.0,648.0,1311.0,0.3599195773469024,2.8649,186500.0
-120.43,34.97,28.0,1433.0,270.0,1001.0,-0.39793541232780044,4.0125,130100.0
-121.93,37.22,21.0,4872.0,594.0,1811.0,0.3144482779664202,9.3834,500001.0
-121.61,37.15,16.0,5498.0,729.0,2051.0,0.6529568400211208,7.8601,416300.0
-121.64,37.14,14.0,5487.0,1024.0,2823.0,1.3729190802120885,4.175,229800.0
-122.38,40.56,23.0,2281.0,408.0,1164.0,-0.03921738388177445,3.5347,101200.0
-122.45,40.61,17.0,785.0,155.0,417.0,-0.7566534407738265,2.3289,58200.0
-122.39,40.64,13.0,3604.0,704.0,1598.0,0.5923284408471445,2.4141,78700.0
-122.46,40.52,13.0,2085.0,322.0,1077.0,-0.25899533088743826,5.2149,146500.0
-122.41,40.53,28.0,1127.0,245.0,538.0,-0.5747682432518978,2.037,72000.0
-122.31,40.49,18.0,4026.0,718.0,1731.0,0.6807448563091932,3.35,118400.0
-122.4,40.71,22.0,2390.0,484.0,1131.0,0.04162048168352719,2.1458,84700.0
-122.35,40.68,36.0,1822.0,449.0,930.0,-0.09226723315900365,1.3801,56600.0
-122.27,40.46,14.0,2633.0,530.0,1324.0,0.19571766291738343,2.2768,78600.0
-122.23,40.4,18.0,2102.0,377.0,1059.0,-0.1301599826427388,3.0556,95500.0
-122.27,40.39,26.0,1833.0,422.0,939.0,-0.06953158346876255,1.3571,59000.0
-121.41,40.82,16.0,2668.0,516.0,915.0,-0.18573601521888367,2.3393,90300.0
-120.23,39.56,14.0,1781.0,346.0,734.0,-0.3751997626375594,2.46,93000.0
-120.73,39.63,17.0,1791.0,356.0,432.0,-0.6202395426323799,3.8826,92400.0
-121.93,41.86,28.0,4225.0,835.0,1908.0,0.6327473736297954,1.74,44000.0
-122.26,41.66,17.0,1885.0,350.0,953.0,-0.27162624738201663,2.1607,61400.0
-123.41,41.6,23.0,1654.0,369.0,669.0,-0.4105663288223788,1.965,65400.0
-122.92,41.7,23.0,4017.0,792.0,1634.0,0.4634930926024451,2.3571,62000.0
-122.56,41.69,21.0,2010.0,360.0,947.0,-0.32720227995816153,2.4107,70100.0
-122.65,41.72,15.0,3643.0,801.0,1784.0,0.7767398216679889,1.8533,57500.0
-122.64,41.63,19.0,2722.0,479.0,1108.0,-0.013955550892617683,3.1062,100000.0
-122.56,41.53,29.0,1729.0,355.0,848.0,-0.27162624738201663,2.2024,60900.0
-122.93,41.48,20.0,4288.0,789.0,1800.0,0.5670666078579878,2.7230000000000003,79600.0
-122.9,41.46,31.0,1277.0,263.0,600.0,-0.49140419438768046,1.7292,61700.0
-123.08,41.26,34.0,2773.0,679.0,1066.0,-0.02911265068611174,1.6757,63300.0
-122.49,41.43,19.0,3689.0,644.0,1544.0,0.3296053777599143,3.125,76100.0
-122.37,41.41,28.0,1729.0,419.0,929.0,-0.16552654882755824,1.27,53100.0
-122.28,41.38,15.0,5266.0,1031.0,2147.0,1.135457850114015,2.8036,110100.0
-122.45,41.28,15.0,2740.0,503.0,1188.0,0.023937198591117457,3.4519,128800.0
-122.34,41.21,26.0,178.0,40.0,55.0,-1.0370597869534666,2.0375,57500.0
-122.27,41.23,40.0,1958.0,386.0,725.0,-0.26404769748526963,2.1898,65500.0
-122.27,41.2,52.0,4513.0,985.0,1926.0,0.9586250191899176,1.5923,56000.0
-121.76,41.5,31.0,602.0,153.0,112.0,-0.9814837543773216,1.0667,34200.0
-122.08,40.09,19.0,2611.0,503.0,1185.0,0.11993216394991314,2.3657,94000.0
-122.17,40.2,28.0,1782.0,334.0,873.0,-0.3145713634635831,3.3594,79100.0
-121.8,40.34,26.0,4815.0,910.0,1341.0,0.261398428689191,2.881,79800.0
-122.42,40.32,16.0,1978.0,375.0,961.0,-0.25899533088743826,2.6827,83900.0
-122.24,40.18,39.0,2191.0,493.0,1307.0,0.16035109673256395,1.6483,60800.0
-122.23,40.15,14.0,2297.0,573.0,1637.0,0.2917126282761791,1.787,51600.0
-122.19,40.07,21.0,1548.0,290.0,744.0,-0.43077579521370424,1.9773,55000.0
-122.1,40.03,25.0,2516.0,394.0,1266.0,0.14772018023798558,1.7566,58400.0
-122.0,39.94,27.0,852.0,176.0,464.0,-0.7263392411868383,1.7125,58200.0
-122.12,39.91,16.0,4006.0,797.0,2028.0,0.79947547135823,2.3929,77200.0
-122.68,41.15,32.0,817.0,206.0,224.0,-0.8753840558228633,3.631,90400.0
-119.27,36.39,17.0,2076.0,350.0,998.0,-0.24131204779502852,4.3281,145700.0
-119.36,36.22,10.0,2445.0,526.0,1262.0,0.10224888085750342,1.9355,68300.0
-119.34,36.23,12.0,4965.0,872.0,2191.0,0.9308370029018451,3.5611,90200.0
-119.29,36.12,24.0,1248.0,226.0,641.0,-0.5949777096432232,2.4722,129200.0
-118.7,35.82,20.0,4642.0,1300.0,658.0,-0.4762470945941864,2.3937,82100.0
-118.86,35.9,38.0,298.0,55.0,161.0,-0.9814837543773216,4.125,71300.0
-119.27,36.05,29.0,1016.0,174.0,481.0,-0.7465487075781637,2.2917,112500.0
-119.04,36.07,17.0,2623.0,659.0,1912.0,0.4609669093035294,1.5893,52000.0
-119.42,35.97,21.0,554.0,121.0,426.0,-0.7920200069586459,2.3516,47500.0
-119.19,35.96,25.0,2014.0,402.0,1160.0,-0.18573601521888367,1.881,52500.0
-119.46,35.86,22.0,1750.0,374.0,1113.0,-0.2463644143928599,1.505,42700.0
-119.12,35.85,37.0,736.0,166.0,564.0,-0.7516010741759951,2.4167,58300.0
-119.27,35.89,18.0,1855.0,424.0,1839.0,-0.10995051625141337,1.7572,53300.0
-119.27,35.88,32.0,1393.0,343.0,1282.0,-0.25141678099069126,1.5069,43700.0
